일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2020/03/16","165500","-5000","-2.93","176000","178000","165500","1054288","180573308500","21240923890500","128343951"
"2020/03/13","170500","-2000","-1.16","165000","174000","156500","2228505","366882685500","21882643645500","128343951"
"2020/03/12","172500","-2500","-1.43","173500","178000","168500","1210096","209120600000","22139331547500","128343951"
"2020/03/11","175000","-6000","-3.31","180000","182000","173000","816884","144903062000","22460191425000","128343951"
"2020/03/10","181000","7000","4.02","172000","181000","169000","1203990","210597872000","23230255131000","128343951"
"2020/03/09","174000","-3500","-1.97","175000","180500","173500","992060","174761742000","22331847474000","128343951"
"2020/03/06","177500","-4500","-2.47","181500","183000","177000","706838","126746831000","22781051302500","128343951"
"2020/03/05","182000","7500","4.30","177000","182000","174500","908489","162693633000","23358599082000","128343951"
"2020/03/04","174500","2000","1.16","171500","175000","171000","427029","74183510500","22396019449500","128343951"
"2020/03/03","172500","-2500","-1.43","178500","179000","172000","655782","114861527000","22139331547500","128343951"
"2020/03/02","175000","5000","2.94","170500","175000","168500","658143","113265898500","22460191425000","128343951"
"2020/02/28","170000","-500","-0.29","168000","171500","167000","819064","138799231000","21818471670000","128343951"
"2020/02/27","170500","-2500","-1.45","173500","175000","169000","658855","113254459500","21882643645500","128343951"
"2020/02/26","173000","500","0.29","170000","177000","169000","767937","133363818500","22203503523000","128343951"
"2020/02/25","172500","3500","2.07","169000","173000","168500","568928","97258302000","22139331547500","128343951"
"2020/02/24","169000","-8000","-4.52","172500","174500","169000","768670","131719743000","21690127719000","128343951"
"2020/02/21","177000","-2000","-1.12","176500","181000","176000","448780","80068293500","22716879327000","128343951"
"2020/02/20","179000","-2500","-1.38","182000","182500","176500","753214","134831494000","22973567229000","128343951"
"2020/02/19","181500","-3000","-1.63","186000","187000","180000","738862","134637329500","23294427106500","128343951"
"2020/02/18","184500","-1500","-0.81","187000","187000","182500","550403","101563813500","23679458959500","128343951"
"2020/02/17","186000","5000","2.76","182500","187500","182500","798265","148239155500","23871974886000","128343951"
"2020/02/14","181000","2500","1.40","178000","182000","177500","645545","116496187500","23229151393000","128337853"
"2020/02/13","178500","4500","2.59","175500","181000","175500","1215090","217133133500","22908306760500","128337853"
"2020/02/12","174000","500","0.29","174000","175000","172000","326275","56547895500","22330786422000","128337853"
"2020/02/11","173500","500","0.29","174000","176500","172500","433405","75545399500","22266617495500","128337853"
"2020/02/10","173000","1500","0.87","171000","175500","169500","496142","85856858000","22202448569000","128337853"
"2020/02/07","171500","-1000","-0.58","173500","174000","170000","430732","73931910000","22009941789500","128337853"
"2020/02/06","172500","8000","4.86","166000","174000","165500","831467","142068227000","22138279642500","128337853"
"2020/02/05","164500","-3000","-1.79","169000","169500","163500","654917","108656917000","21111576818500","128337853"
"2020/02/04","167500","1000","0.60","167500","169500","165000","714181","119371814500","21496590377500","128337853"
"2020/02/03","166500","1500","0.91","162000","167500","160000","682627","111721153500","21368252524500","128337853"
"2020/01/31","165000","-2000","-1.20","168000","171500","165000","587953","98881613500","21175745745000","128337853"
"2020/01/30","167000","-4000","-2.34","172000","173000","165500","632053","106655278500","21432421451000","128337853"
"2020/01/29","171000","500","0.29","172500","173000","170000","490096","84029831000","21945772863000","128337853"
"2020/01/28","170500","-5000","-2.85","170500","173500","170000","677942","116111207500","21881603936500","128337853"
"2020/01/23","175500","-1000","-0.57","177500","177500","174000","349287","61284068500","22523293201500","128337853"
"2020/01/22","176500","4000","2.32","172500","176500","172500","380522","66634375000","22651631054500","128337853"
"2020/01/21","172500","0","0.00","174000","175500","172500","413021","71822088500","22138279642500","128337853"
"2020/01/20","172500","-2500","-1.43","174000","175000","172000","568512","98360071000","22138279642500","128337853"
"2020/01/17","175000","-5500","-3.05","180500","181000","174000","818082","143937696500","22459124275000","128337853"
"2020/01/16","180500","4000","2.27","176000","186500","174000","1272730","229137347500","23164982466500","128337853"
"2020/01/15","176500","-1500","-0.84","178000","178500","176000","293546","51965050000","22651631054500","128337853"
"2020/01/14","178000","-1500","-0.84","179500","181500","177000","506237","90353890000","22844137834000","128337853"
"2020/01/13","179500","2000","1.13","179000","181000","178500","453131","81396400000","23036644613500","128337853"
"2020/01/10","177500","500","0.28","178500","178500","175000","431127","76346623500","22779968907500","128337853"
"2020/01/09","177000","4000","2.31","178000","179500","175000","519560","91910089000","22715799981000","128337853"
"2020/01/08","173000","-5000","-2.81","175000","176000","170500","891120","154333625500","22202448569000","128337853"
"2020/01/07","178000","5000","2.89","174500","179000","174000","457371","80981998500","22844137834000","128337853"
"2020/01/06","173000","-4500","-2.54","174000","175500","172500","575093","99910074500","22202448569000","128337853"
"2020/01/03","177500","-2500","-1.39","181500","182500","177000","498043","89221080500","22779968907500","128337853"
"2020/01/02","180000","-1000","-0.55","181000","183000","176000","621826","111324975000","23100813540000","128337853"
"2019/12/30","181000","-3000","-1.63","183000","185000","180500","527906","95967517500","23229151393000","128337853"
"2019/12/27","184000","3000","1.66","183000","187000","180000","1406310","257534182500","23614164952000","128337853"
"2019/12/26","189500","4500","2.43","187000","190000","185000","2138836","402474943000","24320023143500","128337853"
"2019/12/24","185000","-1500","-0.80","188000","189000","184000","684744","127119007500","23742502805000","128337853"
"2019/12/23","186500","4500","2.47","183000","189000","183000","872033","162961901000","23935009584500","128337853"
"2019/12/20","182000","1500","0.83","181500","183000","180000","553057","100531505000","23357489246000","128337853"
"2019/12/19","180500","3000","1.69","179500","183000","178500","688837","124840444500","23164982466500","128337853"
"2019/12/18","177500","-1500","-0.84","182000","182000","177000","568183","101676613500","22779968907500","128337853"
"2019/12/17","179000","9000","5.29","170500","179500","169500","956542","167811865500","22972475687000","128337853"
"2019/12/16","170000","-2000","-1.16","172000","173000","169000","349331","59629654000","21817435010000","128337853"
"2019/12/13","172000","1000","0.58","173500","174000","170000","611433","105181302500","22074110716000","128337853"
"2019/12/12","171000","6500","3.95","165500","171500","165000","961611","163224907500","21945772863000","128337853"
"2019/12/11","164500","-2000","-1.20","166500","167000","164000","484732","80048646000","21111576818500","128337853"
"2019/12/10","166500","-1500","-0.89","168000","169000","165000","558446","93277611500","21368252524500","128337853"
"2019/12/09","168000","-2000","-1.18","170000","171000","167500","346240","58460303500","21560759304000","128337853"
"2019/12/06","170000","1500","0.89","169000","171500","168500","337447","57283841500","21817435010000","128337853"
"2019/12/05","168500","-2500","-1.46","172500","173000","165500","581994","98143562500","21624928230500","128337853"
"2019/12/04","171000","-3500","-2.01","173000","175000","170000","427490","73467870500","21945772863000","128337853"
"2019/12/03","174500","-1000","-0.57","173000","175500","172000","285238","49635757100","22394955348500","128337853"
"2019/12/02","175500","1500","0.86","175000","177500","174000","346391","60854694500","22523293201500","128337853"
"2019/11/29","174000","-4500","-2.52","178500","179000","172000","590691","103358431000","22330786422000","128337853"
"2019/11/28","178500","-5500","-2.99","183000","185500","178000","466884","84536307500","22908306760500","128337853"
"2019/11/27","184000","4000","2.22","183000","186000","179000","589879","107752874500","23614164952000","128337853"
"2019/11/26","180000","-1000","-0.55","184500","185500","180000","701187","127253563000","23100813540000","128337853"
"2019/11/25","181000","6000","3.43","176000","181500","176000","504384","90623855000","23229151393000","128337853"
"2019/11/22","175000","-2000","-1.13","175500","177500","171500","619085","108093992500","22459124275000","128337853"
"2019/11/21","177000","-7500","-4.07","186000","186000","174000","865834","154368220000","22715799981000","128337853"
"2019/11/20","184500","1000","0.54","183500","185500","182000","411474","75704120500","23678333878500","128337853"
"2019/11/19","183500","-3000","-1.61","186000","186500","182000","395894","72740837500","23549996025500","128337853"
"2019/11/18","186500","500","0.27","187000","188000","185500","280805","52438018500","23935009584500","128337853"
"2019/11/15","186000","-500","-0.27","187000","187500","184000","379577","70482160000","23870840658000","128337853"
"2019/11/14","186500","5500","3.04","182500","187000","182000","585992","108839556500","23934725172000","128336328"
"2019/11/13","181000","-4500","-2.43","184000","185500","181000","518524","94508946500","23228875368000","128336328"
"2019/11/12","185500","-500","-0.27","185500","187500","184000","411263","76372277000","23806388844000","128336328"
"2019/11/11","186000","-2000","-1.06","187500","188500","182000","640182","118539928000","23870557008000","128336328"
"2019/11/08","188000","-3000","-1.57","193500","193500","186000","807604","152097009000","24127229664000","128336328"
"2019/11/07","191000","-5500","-2.80","200000","201000","189500","1023475","198426766500","24512238648000","128336328"
"2019/11/06","196500","-1000","-0.51","199000","199000","196500","349162","68933967000","25218088452000","128336328"
"2019/11/05","197500","-1000","-0.50","198000","199000","196000","442508","87341917500","25346424780000","128336328"
"2019/11/04","198500","-500","-0.25","200500","201000","197500","486729","96787153000","25474761108000","128336328"
"2019/11/01","199000","-1000","-0.50","200000","200000","196000","519587","102815127500","25538929272000","128336328"
"2019/10/31","200000","-4000","-1.96","206500","206500","200000","524708","106208817000","25667265600000","128336328"
"2019/10/30","204000","-1500","-0.73","207000","207000","202000","421777","86142923500","26180610912000","128336328"
"2019/10/29","205500","4500","2.24","202000","206500","202000","615245","126198821000","26373115404000","128336328"
"2019/10/28","201000","4000","2.03","198000","201000","197000","395313","79053391000","25795601928000","128336328"
"2019/10/25","197000","0","0.00","198500","201500","195000","508707","100549436000","25282256616000","128336328"
"2019/10/24","197000","500","0.25","193500","197000","189000","902749","174104822500","25282256616000","128336328"
"2019/10/23","196500","5000","2.61","193000","202500","193000","1574542","313637048500","25218088452000","128336328"
"2019/10/22","191500","9500","5.22","183500","193000","182500","1075991","204249172000","24576406812000","128336328"
"2019/10/21","182000","500","0.28","181000","184500","178500","380996","69218442000","23357211696000","128336328"
"2019/10/18","181500","-6500","-3.46","188000","188500","181000","435152","80038464800","23293043532000","128336328"
"2019/10/17","188000","1000","0.53","188500","190000","186500","386801","72753143000","24127229664000","128336328"
"2019/10/16","187000","3500","1.91","186500","188000","184500","446617","83268233000","23998893336000","128336328"
"2019/10/15","183500","1000","0.55","182000","184000","180500","251875","45964084000","23549716188000","128336328"
"2019/10/14","182500","1000","0.55","184000","184000","180500","326855","59574790500","23421379860000","128336328"
"2019/10/11","181500","500","0.28","182000","185000","180000","508087","92797589000","23293043532000","128336328"
"2019/10/10","181000","500","0.28","179000","182000","177500","607459","109510911000","23228875368000","128336328"
"2019/10/08","180500","2000","1.12","179500","182000","175500","623940","111912422000","23164707204000","128336328"
"2019/10/07","178500","5500","3.18","174000","179500","173000","703398","123914763500","22908034548000","128336328"
"2019/10/04","173000","500","0.29","172500","174500","171000","430560","74445665500","22202184744000","128336328"
"2019/10/02","172500","-1000","-0.58","172000","176500","171000","614668","106760953500","22138016580000","128336328"
"2019/10/01","173500","9500","5.79","169000","174500","166500","1232784","211382457000","22266352908000","128336328"
"2019/09/30","164000","-2000","-1.20","166500","167000","160500","514888","84302668000","21047157792000","128336328"
"2019/09/27","166000","-1000","-0.60","168500","169000","165000","265476","44182137500","21303830448000","128336328"
"2019/09/26","167000","500","0.30","167500","170000","165500","403484","67632326000","21432166776000","128336328"
"2019/09/25","166500","-2000","-1.19","168500","171000","165500","588251","98994432000","21367998612000","128336328"
"2019/09/24","168500","-2500","-1.46","168500","170500","166000","825451","139219882500","21624671268000","128336328"
"2019/09/23","171000","-4500","-2.56","176500","176500","169000","884762","152032704000","21945512088000","128336328"
"2019/09/20","175500","7000","4.15","169000","176000","169000","595515","103163176000","22523025564000","128336328"
"2019/09/19","168500","-5000","-2.88","174500","175000","167000","766855","130698869000","21624671268000","128336328"
"2019/09/18","173500","2500","1.46","172500","175500","172000","551625","96008871500","22266352908000","128336328"
"2019/09/17","171000","500","0.29","170500","174500","169000","731052","126131001000","21945512088000","128336328"
"2019/09/16","170500","1500","0.89","169500","171000","166500","571746","96670417500","21881343924000","128336328"
"2019/09/11","169000","4000","2.42","166500","171000","166000","995168","167876425000","21688839432000","128336328"
"2019/09/10","165000","-1000","-0.60","166500","168000","164500","324994","53976730000","21175494120000","128336328"
"2019/09/09","166000","500","0.30","167500","167500","165000","319810","53174033000","21303830448000","128336328"
"2019/09/06","165500","1500","0.91","165000","166000","162000","354981","58263453000","21239662284000","128336328"
"2019/09/05","164000","-3500","-2.09","169000","170000","163000","646888","107242025000","21047157792000","128336328"
"2019/09/04","167500","7000","4.36","160000","168000","160000","809996","134119802000","21496334940000","128336328"
"2019/09/03","160500","4000","2.56","156500","163000","156500","803172","129164925500","20597980644000","128336328"
"2019/09/02","156500","-500","-0.32","156000","159000","152500","380075","59247401500","20084635332000","128336328"
"2019/08/30","157000","0","0.00","160500","161000","156500","502672","79510948000","20148803496000","128336328"
"2019/08/29","157000","1000","0.64","156500","161500","154500","1018768","160533213500","20148803496000","128336328"
"2019/08/28","156000","11000","7.59","145000","156500","144000","1109554","167421063500","20020467168000","128336328"
"2019/08/27","145000","3500","2.47","145500","148000","143500","739633","107564029018","18608767560000","128336328"
"2019/08/26","141500","-10000","-6.60","147500","149500","140500","1170629","169109406000","18159590412000","128336328"
"2019/08/23","151500","-1000","-0.66","149500","153000","149000","431910","65329430500","19442953692000","128336328"
"2019/08/22","152500","-4000","-2.56","157000","158000","152000","497935","77065866500","19571290020000","128336328"
"2019/08/21","156500","1500","0.97","155000","160500","154500","593283","93445971500","20084635332000","128336328"
"2019/08/20","155000","2000","1.31","153500","155000","152000","330814","50866447500","19892130840000","128336328"
"2019/08/19","153000","-1000","-0.65","154500","156500","152000","331502","50997098500","19635458184000","128336328"
"2019/08/16","154000","500","0.33","152500","154500","150000","414772","63373135500","19762676780000","128329070"
"2019/08/14","153500","500","0.33","159500","159500","153500","607181","94824738000","19698512245000","128329070"
"2019/08/13","153000","-2000","-1.29","153000","155500","152000","390460","59922259000","19634347710000","128329070"
"2019/08/12","155000","-500","-0.32","155000","157000","151500","545830","84286393000","19891005850000","128329070"
"2019/08/09","155500","1500","0.97","155500","159000","154500","792762","124200422000","19955170385000","128329070"
"2019/08/08","154000","5500","3.70","150500","154000","150000","1077964","164119202500","19762676780000","128329070"
"2019/08/07","148500","2000","1.37","150500","153000","146000","1239839","184976114500","19056866895000","128329070"
"2019/08/06","146500","1000","0.69","138000","155000","137500","3426659","500916170000","18800208755000","128329070"
"2019/08/05","145500","-18000","-11.01","160000","162000","145500","3101964","470257574000","18671879685000","128329070"
"2019/08/02","163500","-7000","-4.11","168500","170500","162500","1247036","206879693000","20981802945000","128329070"
"2019/08/01","170500","0","0.00","169500","175500","169500","693633","119193627000","21880106435000","128329070"
"2019/07/31","170500","-6500","-3.67","176000","176500","165500","1349890","230076621500","21880106435000","128329070"
"2019/07/30","177000","-2000","-1.12","179500","183500","177000","505434","90789199500","22714245390000","128329070"
"2019/07/29","179000","-6000","-3.24","183500","184500","179000","433879","78531185000","22970903530000","128329070"
"2019/07/26","185000","7000","3.93","177000","186000","177000","582949","106380964500","23740877950000","128329070"
"2019/07/25","178000","-2000","-1.11","179000","180500","176500","515167","91662309500","22842574460000","128329070"
"2019/07/24","180000","-2000","-1.10","182500","183000","178000","466319","83990462500","23099232600000","128329070"
"2019/07/23","182000","-2500","-1.36","184500","185000","181000","355671","64912258000","23355890740000","128329070"
"2019/07/22","184500","0","0.00","185500","187500","184000","270774","50294003500","23676713415000","128329070"
"2019/07/19","184500","4000","2.22","180500","185000","180500","453800","83147603000","23676713415000","128329070"
"2019/07/18","180500","-4000","-2.17","182500","184500","179500","572978","103788496000","23163397135000","128329070"
"2019/07/17","184500","-4000","-2.12","189000","189500","182500","470563","86858603500","23676713415000","128329070"
"2019/07/16","188500","5000","2.72","182500","191000","182500","537087","100752797000","24190029695000","128329070"
"2019/07/15","183500","-5000","-2.65","189000","190500","181000","629792","116295347000","23548384345000","128329070"
"2019/07/12","188500","-3000","-1.57","190500","191000","187500","351584","66422974000","24190029695000","128329070"
"2019/07/11","191500","2500","1.32","189500","193000","188000","751776","143351606000","24575016905000","128329070"
"2019/07/10","189000","-3500","-1.82","193500","195000","187500","646044","123128936500","24254194230000","128329070"
"2019/07/09","192500","-13500","-6.55","205000","206000","184000","1473892","284732622000","24703345975000","128329070"
"2019/07/08","206000","-2000","-0.96","207500","209500","205500","350520","72443427000","26435788420000","128329070"
"2019/07/05","208000","4500","2.21","203500","208000","203500","262434","54209073000","26692446560000","128329070"
"2019/07/04","203500","-2500","-1.21","205500","206500","202500","297631","60663512000","26114965745000","128329070"
"2019/07/03","206000","1000","0.49","205500","208000","204500","190241","39193054500","26435788420000","128329070"
"2019/07/02","205000","-3000","-1.44","207000","209000","204500","220246","45424884000","26307459350000","128329070"
"2019/07/01","208000","2500","1.22","206000","209000","204500","381740","79173488000","26692446560000","128329070"
"2019/06/28","205500","1500","0.74","203000","206000","201500","283880","57912069000","26371623885000","128329070"
"2019/06/27","204000","-6500","-3.09","207500","209000","203000","609613","125509765000","26179130280000","128329070"
"2019/06/26","210500","2500","1.20","208000","211500","205500","306633","64207792500","27013269235000","128329070"
"2019/06/25","208000","-500","-0.24","208000","209000","204000","383434","79125890000","26692446560000","128329070"
"2019/06/24","208500","-4000","-1.88","212500","214000","207500","348624","73148653000","26756611095000","128329070"
"2019/06/21","212500","-1500","-0.70","214500","215000","210000","841165","178596873500","27269927375000","128329070"
"2019/06/20","214000","2500","1.18","212500","214000","211500","310658","66255381000","27462420980000","128329070"
"2019/06/19","211500","3500","1.68","210500","212000","209000","381552","80449313000","27141598305000","128329070"
"2019/06/18","208000","3000","1.46","205000","210000","204500","434738","90586513000","26692446560000","128329070"
"2019/06/17","205000","4000","1.99","201000","205500","199500","326571","66317914000","26307459350000","128329070"
"2019/06/14","201000","-6000","-2.90","206500","206500","200000","419888","85020027500","25794143070000","128329070"
"2019/06/13","207000","3000","1.47","204500","207000","204000","510362","105064370500","26564117490000","128329070"
"2019/06/12","204000","2000","0.99","203000","204500","201000","314449","63779806500","26179130280000","128329070"
"2019/06/11","202000","3500","1.76","198500","203000","198000","378455","76315814500","25922472140000","128329070"
"2019/06/10","198500","2000","1.02","198000","199000","196000","297463","58857880000","25473320395000","128329070"
"2019/06/07","196500","500","0.26","196500","197000","194500","253859","49715505000","25216662255000","128329070"
"2019/06/05","196000","500","0.26","198500","198500","195000","296088","58107264500","25152497720000","128329070"
"2019/06/04","195500","2500","1.30","194000","197000","191000","413329","80178453000","25088333185000","128329070"
"2019/06/03","193000","3000","1.58","189500","193000","187500","503711","96164069500","24767510510000","128329070"
"2019/05/31","190000","4000","2.15","185000","193500","184500","668079","127070150500","24382523300000","128329070"
"2019/05/30","186000","500","0.27","185500","187000","182000","430348","79270541500","23869207020000","128329070"
"2019/05/29","185500","-500","-0.27","186000","187000","182000","573479","105766147000","23805042485000","128329070"
"2019/05/28","186000","12000","6.90","174000","186000","174000","932491","169223081000","23869207020000","128329070"
"2019/05/27","174000","-7000","-3.87","181500","182000","172000","748422","131517802500","22329258180000","128329070"
"2019/05/24","181000","500","0.28","179500","182500","178000","392471","70857251000","23227561670000","128329070"
"2019/05/23","180500","-4000","-2.17","185000","185500","180000","552247","100449849000","23163397135000","128329070"
"2019/05/22","184500","3500","1.93","182500","185500","182500","526469","96900361500","23676713415000","128329070"
"2019/05/21","181000","-7000","-3.72","183000","186000","180500","1185909","216432374500","23227561670000","128329070"
"2019/05/20","188000","-7500","-3.84","195500","197500","187000","544930","104263021500","24125865160000","128329070"
"2019/05/17","195500","-1000","-0.51","200000","202000","195000","267915","52963734000","25088333185000","128329070"
"2019/05/16","196500","500","0.26","197500","202000","195000","422681","83866870500","25142860588500","127953489"
"2019/05/15","196000","500","0.26","197500","198500","195500","355239","69829202500","25078883844000","127953489"
"2019/05/14","195500","1000","0.51","192500","199500","192500","499475","98029307500","25014907099500","127953489"
"2019/05/13","194500","-7000","-3.47","200000","203000","193500","553974","108966429500","24886953610500","127953489"
"2019/05/10","201500","-8500","-4.05","209000","209000","198500","698530","141553272500","25782628033500","127953489"
"2019/05/09","210000","4500","2.19","209000","213000","208000","932863","196092705000","26870232690000","127953489"
"2019/05/08","205500","0","0.00","202500","207000","202500","326458","66939315500","26294441989500","127953489"
"2019/05/07","205500","1000","0.49","201000","208500","201000","419722","86241957500","26294441989500","127953489"
"2019/05/03","204500","-2500","-1.21","207000","207500","202500","432470","88242212000","26166488500500","127953489"
"2019/05/02","207000","-5000","-2.36","212000","212000","207000","468421","97643163000","26486372223000","127953489"
"2019/04/30","212000","-4000","-1.85","216000","216000","211500","290786","61913607000","27126139668000","127953489"
"2019/04/29","216000","4000","1.89","213500","216500","212000","273604","58649366500","27637953624000","127953489"
"2019/04/26","212000","500","0.24","210500","214500","209500","365635","77760111000","27126139668000","127953489"
"2019/04/25","211500","-6500","-2.98","216000","219000","210000","531785","113128358000","27062162923500","127953489"
"2019/04/24","218000","-3500","-1.58","223000","223500","218000","451246","99209640500","27893860602000","127953489"
"2019/04/23","221500","1000","0.45","222000","224500","216500","628952","139279261000","27789708517000","125461438"
"2019/04/22","220500","2500","1.15","218500","224000","218000","883326","195683247500","27664247079000","125461438"
"2019/04/19","218000","14500","7.13","204500","220000","204000","1295363","274935917500","27350593484000","125461438"
"2019/04/18","203500","-5000","-2.40","208500","209000","202000","420305","85864530500","25531402633000","125461438"
"2019/04/17","208500","500","0.24","208500","211000","207000","315945","66010971500","26158709823000","125461438"
"2019/04/16","208000","4500","2.21","202500","209000","201000","388944","80029709500","26095979104000","125461438"
"2019/04/15","203500","-5500","-2.63","209500","210000","202500","495476","101692494500","25531402633000","125461438"
"2019/04/12","209000","-1500","-0.71","209000","211000","205500","309948","64697740000","26221440542000","125461438"
"2019/04/11","210500","5000","2.43","206500","210500","205500","650857","136067116000","26409632699000","125461438"
"2019/04/10","205500","1000","0.49","205500","210000","203000","708106","147083420000","25782325509000","125461438"
"2019/04/09","204500","9000","4.60","199500","206000","198500","1026289","208061649500","25656864071000","125461438"
"2019/04/08","195500","3500","1.82","194000","195500","192000","368475","71735610000","24527711129000","125461438"
"2019/04/05","192000","-500","-0.26","192500","194000","189500","249346","47792500500","24088596096000","125461438"
"2019/04/04","192500","-1000","-0.52","194000","195000","192000","270188","52248857000","24151326815000","125461438"
"2019/04/03","193500","3500","1.84","190500","195000","188000","503210","96857357000","24276788253000","125461438"
"2019/04/02","190000","8000","4.40","183500","190500","183500","668630","125703877500","23837673220000","125461438"
"2019/04/01","182000","1000","0.55","180500","184000","180000","425884","77576825500","22833981716000","125461438"
"2019/03/29","181000","500","0.28","180500","184000","179000","781489","141487568500","22708520278000","125461438"
"2019/03/28","180500","-2500","-1.37","180500","185500","178500","990545","179695064000","22645789559000","125461438"
"2019/03/27","183000","-9500","-4.94","193000","194000","182000","1552642","288590215000","22959443154000","125461438"
"2019/03/26","192500","-5500","-2.78","198500","199000","192000","942571","183304053500","24151326815000","125461438"
"2019/03/25","198000","-1500","-0.75","198500","200500","197000","268674","53428216500","24841364724000","125461438"
"2019/03/22","199500","-1000","-0.50","200500","201500","199000","271695","54379495500","25029556881000","125461438"
"2019/03/21","200500","-500","-0.25","200500","202500","200500","305223","61323446500","25155018319000","125461438"
"2019/03/20","201000","-2000","-0.99","203500","204000","200000","357326","71913970500","25217749038000","125461438"
"2019/03/19","203000","2000","1.00","201500","205000","201500","279595","56882589500","25468671914000","125461438"
"2019/03/18","201000","-2000","-0.99","202500","204500","201000","366081","73905261000","25217749038000","125461438"
"2019/03/15","203000","-3000","-1.46","205000","205000","201000","530216","107396947000","25468671914000","125461438"
"2019/03/14","206000","-1500","-0.72","209500","209500","202000","699931","143286857000","25845056228000","125461438"
"2019/03/13","207500","-1500","-0.72","209000","210000","207000","277484","57853357000","26033248385000","125461438"
"2019/03/12","209000","4000","1.95","206000","209500","205500","403058","83769087000","26221440542000","125461438"
"2019/03/11","205000","-1000","-0.49","205500","206500","202500","298618","60929464000","25719594790000","125461438"
"2019/03/08","206000","-1000","-0.48","206000","209000","205500","325850","67450609500","25845056228000","125461438"
"2019/03/07","207000","-4000","-1.90","209500","211000","205000","395874","82259574500","25970517666000","125461438"
"2019/03/06","211000","1000","0.48","212000","212500","208500","437069","91992569500","26472363418000","125461438"
"2019/03/05","210000","2500","1.20","207500","212000","206500","610182","128257399500","26346901980000","125461438"
"2019/03/04","207500","3000","1.47","207000","209500","205500","443684","92106169500","26033248385000","125461438"
"2019/02/28","204500","2000","0.99","203000","208000","203000","696781","143575449000","25656864071000","125461438"
"2019/02/27","202500","-2000","-0.98","204000","204500","202000","378242","76783295000","25405941195000","125461438"
"2019/02/26","204500","500","0.25","205500","208000","203000","607595","124436061500","25656864071000","125461438"
"2019/02/25","204000","-3000","-1.45","202000","208000","200000","909423","185227524000","25594133352000","125461438"
"2019/02/22","207000","-500","-0.24","207500","209500","206000","331716","68505222500","25970517666000","125461438"
"2019/02/21","207500","-6000","-2.81","213000","213500","207500","683299","142693431500","26033248385000","125461438"
"2019/02/20","213500","-1500","-0.70","216000","216500","213500","308976","66250194500","26786017013000","125461438"
"2019/02/19","215000","3000","1.42","213000","217000","211500","431134","92587801000","26973068595000","125456133"
"2019/02/18","212000","2500","1.19","211500","213500","210500","304258","64512173000","26596700196000","125456133"
"2019/02/15","209500","-500","-0.24","209000","212500","208500","501246","105145037500","26283059863500","125456133"
"2019/02/14","210000","-2000","-0.94","212000","213000","206500","672355","140249115000","26345787930000","125456133"
"2019/02/13","212000","-500","-0.24","213500","214500","211000","410110","86992052000","26596700196000","125456133"
"2019/02/12","212500","-3000","-1.39","215500","216000","211000","455550","96778522500","26659428262500","125456133"
"2019/02/11","215500","500","0.23","217500","218500","215000","304690","65920731000","27035796661500","125456133"
"2019/02/08","215000","1000","0.47","213500","219000","212500","383272","82799230500","26973068595000","125456133"
"2019/02/07","214000","-500","-0.23","215500","216500","210000","434569","92819610000","26847612462000","125456133"
"2019/02/01","214500","-4500","-2.05","221000","221500","214000","641157","139150664500","26910340528500","125456133"
"2019/01/31","219000","4000","1.86","217500","221000","216000","843225","184416293000","27474893127000","125456133"
"2019/01/30","215000","4500","2.14","212500","215500","211500","608861","130220579000","26973068595000","125456133"
"2019/01/29","210500","-500","-0.24","211500","213500","206500","497370","104413440000","26408515996500","125456133"
"2019/01/28","211000","2500","1.20","210500","214500","209500","836659","177459934000","26471244063000","125456133"
"2019/01/25","208500","500","0.24","208500","210500","205500","631397","131526132000","26157603730500","125456133"
"2019/01/24","208000","8000","4.00","200500","208000","200000","969990","199124309000","26094875664000","125456133"
"2019/01/23","200000","0","0.00","200000","201000","198500","428851","85730542000","25091226600000","125456133"
"2019/01/22","200000","2000","1.01","199000","203500","198500","583074","116916946000","25091226600000","125456133"
"2019/01/21","198000","-3000","-1.49","201500","201500","195000","876899","173790521500","24840314334000","125456133"
"2019/01/18","201000","5500","2.81","197000","202500","194500","1260873","251932967000","25216682733000","125456133"
"2019/01/17","195500","-6500","-3.22","201000","204500","195500","1561345","310537876500","24526674001500","125456133"
"2019/01/16","202000","-5500","-2.65","208500","209500","200500","1353859","274375569412","25342138866000","125456133"
"2019/01/15","207500","-3500","-1.66","212000","214000","205500","998718","209207354500","26032147597500","125456133"
"2019/01/14","211000","-5500","-2.54","216000","216000","210000","710387","150537766000","26471244063000","125456133"
"2019/01/11","216500","0","0.00","217000","218500","214000","468357","101291985500","27161252794500","125456133"
"2019/01/10","216500","2500","1.17","215500","221500","214500","895183","194766628000","27161252794500","125456133"
"2019/01/09","214000","500","0.23","215500","217500","210000","845610","180859681000","26847612462000","125456133"
"2019/01/08","213500","-2500","-1.16","216500","219000","212500","646883","138969881000","26784884395500","125456133"
"2019/01/07","216000","-4000","-1.82","227000","227000","215000","1071752","235771965000","27098524728000","125456133"
"2019/01/04","220000","9500","4.51","210500","221000","208000","1132255","244613433000","27600349260000","125456133"
"2019/01/03","210500","-4000","-1.86","214000","217500","208500","951894","202068767500","26408515996500","125456133"
"2019/01/02","214500","-8000","-3.60","224500","226000","213000","1045357","228573134000","26910340528500","125456133"
